tweet,label_str,label,source,tokens,cleaned_text
ከሞጣው የተቀናበረ ጥቃት ጀርባ «የክልሉን መጅሊስ ሊያፈርሱ የሚንቀሳቀሱ» ሙስሊሞች መኖራቸውን እና ለሚወሰደው እርምጃም ሕዝቡ በጥቆማ እንዲተባበር ጠይቀዋል። ይገርማል!   ?? ተጠቂዎቹም ተዘራፊዎቹም ሙስሊሞች ናቸው፤ ??,neutral,2,afrisenti,"['ከሞጣው', 'የተቀናበረ', 'ጥቃት', 'ጀርባ', 'የክልሉን', 'መጅሊስ', 'ሊያፈርሱ', 'የሚንቀሳቀሱ', 'ሙስሊሞች', 'መኖራቸውን', 'ለሚወሰደው', 'እርምጃም', 'ህዝቡ', 'በጥቆማ', 'እንዲተባበር', 'ጠይቀዋል።', 'ይገርማል', 'ተጠቂዎቹም', 'ተዘራፊዎቹም', 'ሙስሊሞች', 'ናቸው፤']",ከሞጣው የተቀናበረ ጥቃት ጀርባ የክልሉን መጅሊስ ሊያፈርሱ የሚንቀሳቀሱ ሙስሊሞች መኖራቸውን ለሚወሰደው እርምጃም ህዝቡ በጥቆማ እንዲተባበር ጠይቀዋል። ይገርማል ተጠቂዎቹም ተዘራፊዎቹም ሙስሊሞች ናቸው፤
አይደለም እንዴ?,neutral,2,afrisenti,['እንዴ'],እንዴ
ቢቢሲ እንደዘገበው የኦሮምያ ክልል ፀጥታ ቢሮ ምክትል ኃላፊ እኔ አልሰማሁም፤ ለምንድን ነው የምትደውልልኝ?   ኃላፊነት ምን እንደሆነ ያለማወቅ ጥጉ። ፀጥታውን ማስጠበቅ ባይችል እ…,neutral,2,afrisenti,"['ቢቢሲ', 'እንደዘገበው', 'የኦሮምያ', 'ክልል', 'ጸጥታ', 'ቢሮ', 'ምክትል', 'ሃላፊ', 'እኔ', 'አልሰማሁም፤', 'ለምንድን', 'የምትደውልልኝ', 'ሃላፊነት', 'ምን', 'እንደሆነ', 'ያለማወቅ', 'ጥጉ።', 'ጸጥታውን', 'ማስጠበቅ', 'ባይችል', 'እ']",ቢቢሲ እንደዘገበው የኦሮምያ ክልል ጸጥታ ቢሮ ምክትል ሃላፊ እኔ አልሰማሁም፤ ለምንድን የምትደውልልኝ ሃላፊነት ምን እንደሆነ ያለማወቅ ጥጉ። ጸጥታውን ማስጠበቅ ባይችል እ
የዘርፎች እምርታ በዞናችን ተግባራዊ እየሆነ ነዉ,positive,0,policy,"['የዘርፎች', 'እምርታ', 'በዞናችን', 'ተግባራዊ', 'እየሆነ', 'ነዉ']",የዘርፎች እምርታ በዞናችን ተግባራዊ እየሆነ ነዉ
ኢትዮጵያና ሳዑዲ የሃጅ ጉዞን ማቀላጠፍ በሚቻልበት ጉዳይ ዙሪያ መከሩ,neutral,2,afrisenti,"['ኢትዮጵያና', 'ሳኡዲ', 'የሃጅ', 'ጉዞን', 'ማቀላጠፍ', 'በሚቻልበት', 'ጉዳይ', 'ዙሪያ', 'መከሩ']",ኢትዮጵያና ሳኡዲ የሃጅ ጉዞን ማቀላጠፍ በሚቻልበት ጉዳይ ዙሪያ መከሩ
አዲስ አበባ ከተማ እና አካባቢዋ ነዋሪዎች ዳሸን ባንክ በ100 ሚሊዮን ብር የሚተገበር የማህበራዊ ኢንቨስትመንት ፕሮጀክት ይፋ ማድረጉ ይታወቃል፡፡ ስለሆነም ስለምዝገባው ዝርዝር መረጃ…,neutral,2,afrisenti,"['አዲስ', 'አበባ', 'ከተማ', 'አካባቢዋ', 'ነዋሪዎች', 'ዳሸን', 'ባንክ', 'ሚሊዮን', 'ብር', 'የሚተገበር', 'የማህበራዊ', 'ኢንቨስትመንት', 'ፕሮጀክት', 'ይፋ', 'ማድረጉ', 'ይታወቃል፡፡', 'ስለሆነም', 'ስለምዝገባው', 'ዝርዝር', 'መረጃ']",አዲስ አበባ ከተማ አካባቢዋ ነዋሪዎች ዳሸን ባንክ ሚሊዮን ብር የሚተገበር የማህበራዊ ኢንቨስትመንት ፕሮጀክት ይፋ ማድረጉ ይታወቃል፡፡ ስለሆነም ስለምዝገባው ዝርዝር መረጃ
አረ ተው እስክንድር እንደዛ ያለ ሰው የለም። ምናልባት በተሳሳተ መንገድ ተረድተኸው እንዳይሆን?,neutral,2,afrisenti,"['አረ', 'ተው', 'እስክንድር', 'እንደዛ', 'ያለ', 'የለም።', 'ምናልባት', 'በተሳሳተ', 'መንገድ', 'ተረድተኸው', 'እንዳይሆን']",አረ ተው እስክንድር እንደዛ ያለ የለም። ምናልባት በተሳሳተ መንገድ ተረድተኸው እንዳይሆን
'@user ከሱዳን ጋር ዲፕሎማሲ ብቻ! እሾኩን ህወሀት ከነቀልን፣ ድምፃችንን አጥፍተን፣ ወደ መልሶ ማቋቋም በመዞር ማገገም አለብን!',negative,1,afrisenti,"['ከሱዳን', 'ዲፕሎማሲ', 'እሾኩን', 'ህወሃት', 'ከነቀልን፣', 'ድምጻችንን', 'አጥፍተን፣', 'መልሶ', 'ማቋቋም', 'በመዞር', 'ማገገም', 'አለብን']",ከሱዳን ዲፕሎማሲ እሾኩን ህወሃት ከነቀልን፣ ድምጻችንን አጥፍተን፣ መልሶ ማቋቋም በመዞር ማገገም አለብን
True !!! እነሱ??መላክ ነው የሚያምርባቸው.,neutral,2,afrisenti,"['True', 'እነሱ', 'መላክ', 'የሚያምርባቸው']",True እነሱ መላክ የሚያምርባቸው
ድሮ አዲስ ነገር ላይ ስትፅፍ ጋዜጠኛ ትመስለኝ ነበር፤ ከቅርብ ግዜ ወዲህ ነው ነገረኛ መሆንህን ያወቁት ??,negative,1,afrisenti,"['ድሮ', 'አዲስ', 'ነገር', 'ስትጽፍ', 'ጋዜጠኛ', 'ትመስለኝ', 'ነበር፤', 'ከቅርብ', 'ግዜ', 'ወዲህ', 'ነገረኛ', 'መሆንህን', 'ያወቁት']",ድሮ አዲስ ነገር ስትጽፍ ጋዜጠኛ ትመስለኝ ነበር፤ ከቅርብ ግዜ ወዲህ ነገረኛ መሆንህን ያወቁት
" ""የመንግስት ኮሙኒኬሽን መረጃዎችን በተለያዩ አማራጮች ማቅረብ ይኖርበታል።""",neutral,2,policy,"['የመንግስት', 'ኮሙኒኬሽን', 'መረጃዎችን', 'በተለያዩ', 'አማራጮች', 'ማቅረብ', 'ይኖርበታል።']",የመንግስት ኮሙኒኬሽን መረጃዎችን በተለያዩ አማራጮች ማቅረብ ይኖርበታል።
በርታልን፤ አንድ ቀን ሁላችንም ዓይናችን ተከፍቶ ድካምህንና የያዝከውን እውነት ማየታችን አይቀርም።,neutral,2,afrisenti,"['በርታልን፤', 'ቀን', 'ሁላችንም', 'አይናችን', 'ተከፍቶ', 'ድካምህንና', 'የያዝከውን', 'እውነት', 'ማየታችን', 'አይቀርም።']",በርታልን፤ ቀን ሁላችንም አይናችን ተከፍቶ ድካምህንና የያዝከውን እውነት ማየታችን አይቀርም።
አለች ከነወንድሟ ኤቲፒ ቱሩ ላይ ከሲውድን! እናቱ አንዴ ፕሬስ ላይ ደውላበት አነሳና ኢት ኢዝ ማም፣ ከደወለች ታነሳለህ አለ…ሃሃሃሃ…ቆንጅዬ…ወደውት ሊሞቱ ያኔ!…ገደላቸው በሳቅ! :) <3 <3,neutral,2,afrisenti,"['አለች', 'ከነወንድሟ', 'ኤቲፒ', 'ቱሩ', 'ከሲውድን', 'እናቱ', 'አንዴ', 'ፕሬስ', 'ደውላበት', 'አነሳና', 'ኢት', 'ኢዝ', 'ማም፣', 'ከደወለች', 'ታነሳለህ', 'አለ', 'ሃሃሃሃ', 'ቆንጅዬ', 'ወደውት', 'ሊሞቱ', 'ያኔ', 'ገደላቸው', 'በሳቅ']",አለች ከነወንድሟ ኤቲፒ ቱሩ ከሲውድን እናቱ አንዴ ፕሬስ ደውላበት አነሳና ኢት ኢዝ ማም፣ ከደወለች ታነሳለህ አለ ሃሃሃሃ ቆንጅዬ ወደውት ሊሞቱ ያኔ ገደላቸው በሳቅ
ተቀዳሚ ተግባሩ የዜጎችን ደህንነት ከጥጋበኞችና ከስርአት አልበኞች መከላከል ነው።ይህን መሰረታዊ ተግባር መፈጸም የማይችል መንግስት የሰፈር ጥጋበኛ መጫወቻ ነው የሚሆነው።በአንድ ሀገር ላይ…,negative,1,afrisenti,"['ተቀዳሚ', 'ተግባሩ', 'የዜጎችን', 'ደህንነት', 'ከጥጋበኞችና', 'ከስርአት', 'አልበኞች', 'መከላከል', 'ነው።ይህን', 'መሰረታዊ', 'ተግባር', 'መፈጸም', 'የማይችል', 'መንግስት', 'የሰፈር', 'ጥጋበኛ', 'መጫወቻ', 'የሚሆነው።በአንድ']",ተቀዳሚ ተግባሩ የዜጎችን ደህንነት ከጥጋበኞችና ከስርአት አልበኞች መከላከል ነው።ይህን መሰረታዊ ተግባር መፈጸም የማይችል መንግስት የሰፈር ጥጋበኛ መጫወቻ የሚሆነው።በአንድ
አንቺ ዱቄታም መቼ ያነበብሽው ታሪክ አለና ነው 615 ያሽው ደብተራ የነገረሽን እንጂ። እስክንድር ደሞ ወያኔ ጥፍሩን እና ፀጉሩን ሲነቅለው ማንነው ያስፈታው?,negative,1,afrisenti,"['አንቺ', 'ዱቄታም', 'መቼ', 'ያነበብሽው', 'ታሪክ', 'አለና', 'ያሽው', 'ደብተራ', 'የነገረሽን', 'እንጂ።', 'እስክንድር', 'ደሞ', 'ወያኔ', 'ጥፍሩን', 'ጸጉሩን', 'ሲነቅለው', 'ማንነው', 'ያስፈታው']",አንቺ ዱቄታም መቼ ያነበብሽው ታሪክ አለና ያሽው ደብተራ የነገረሽን እንጂ። እስክንድር ደሞ ወያኔ ጥፍሩን ጸጉሩን ሲነቅለው ማንነው ያስፈታው
Yayesew Shimelis ተፈትችያለሁ ብሎ ቢለጥፍም፥ ፌስ ቡክ ገፁ በሱ ቁጥጥር ስር ስለመሆኑ ማረጋገጥ አልቻልኩም፡፡ ስልኩም እንደተዘጋ ነው፡፡ ዱርየዎቹ የሆነ ድራማ እየሰሩ ስላለመሆናቸው እርግጠኛ አይደለሁም፡፡,neutral,2,afrisenti,"['Yayesew', 'Shimelis', 'ተፈትችያለሁ', 'ብሎ', 'ቢለጥፍም፥', 'ፌስ', 'ቡክ', 'ገጹ', 'በሱ', 'ቁጥጥር', 'ስር', 'ስለመሆኑ', 'ማረጋገጥ', 'አልቻልኩም፡፡', 'ስልኩም', 'እንደተዘጋ', 'ነው፡፡', 'ዱርየዎቹ', 'የሆነ', 'ድራማ', 'እየሰሩ', 'ስላለመሆናቸው', 'እርግጠኛ', 'አይደለሁም፡፡']",Yayesew Shimelis ተፈትችያለሁ ብሎ ቢለጥፍም፥ ፌስ ቡክ ገጹ በሱ ቁጥጥር ስር ስለመሆኑ ማረጋገጥ አልቻልኩም፡፡ ስልኩም እንደተዘጋ ነው፡፡ ዱርየዎቹ የሆነ ድራማ እየሰሩ ስላለመሆናቸው እርግጠኛ አይደለሁም፡፡
ሼክ መሀመድ አሊ አላሙዲ ለአንድ ወጣት ህይወት የሚለውጥ የገና ስጦታ ሊያበረክቱ ነው ነገ ጠዋት በኢትዮኤፍኤም107.8 የማለዳ የበአል ልዩ ዝግጅት ላይ ይጠብቁ ከጠዋቱ 2፡00 እስከ…,positive,0,afrisenti,"['ሼክ', 'መሃመድ', 'አሊ', 'አላሙዲ', 'ለአንድ', 'ወጣት', 'ህይወት', 'የሚለውጥ', 'የገና', 'ስጦታ', 'ሊያበረክቱ', 'ጠዋት', 'በኢትዮኤፍኤም', 'የማለዳ', 'የበአል', 'ልዩ', 'ዝግጅት', 'ይጠብቁ', 'ከጠዋቱ', '፡']",ሼክ መሃመድ አሊ አላሙዲ ለአንድ ወጣት ህይወት የሚለውጥ የገና ስጦታ ሊያበረክቱ ጠዋት በኢትዮኤፍኤም የማለዳ የበአል ልዩ ዝግጅት ይጠብቁ ከጠዋቱ ፡
'@user ትዊተር ኮሜንት ላይ እነዚህ ቀጥታ copy አድርጋችሁ ለጥፉ @user @user @user @user @user',neutral,2,afrisenti,"['ትዊተር', 'ኮሜንት', 'ቀጥታ', 'copy', 'አድርጋችሁ', 'ለጥፉ']",ትዊተር ኮሜንት ቀጥታ copy አድርጋችሁ ለጥፉ
ኢትዮጵያን ከልማት ሥራ ለማዘናጋት ጦርነት መፍትሄ ነው ብላ ስለምታስብ ሰላም እንዲኖረን አትሻም ግብፅ:: በተለይ አሁን ደግሞ በዳይ እሷው ሁና እያ…,neutral,2,afrisenti,"['ኢትዮጵያን', 'ከልማት', 'ሥራ', 'ለማዘናጋት', 'ጦርነት', 'መፍትሄ', 'ብላ', 'ስለምታስብ', 'ሰላም', 'እንዲኖረን', 'አትሻም', 'ግብጽ', 'በተለይ', 'በዳይ', 'እሷው', 'ሁና', 'እያ']",ኢትዮጵያን ከልማት ሥራ ለማዘናጋት ጦርነት መፍትሄ ብላ ስለምታስብ ሰላም እንዲኖረን አትሻም ግብጽ በተለይ በዳይ እሷው ሁና እያ
ስለታገቱት ልጆች መረጃ ያለው ሰው ቢያጋራኝ ለማለት ነው።,neutral,2,afrisenti,"['ስለታገቱት', 'ልጆች', 'መረጃ', 'ያለው', 'ቢያጋራኝ', 'ለማለት']",ስለታገቱት ልጆች መረጃ ያለው ቢያጋራኝ ለማለት
ይሄንን የናገረው እኮ ኣማራ ኣይደለም ታምራት ነገራ ቶላ ይባላል????,negative,1,afrisenti,"['ይሄንን', 'የናገረው', 'እኮ', 'ኣማራ', 'ኣይደለም', 'ታምራት', 'ነገራ', 'ቶላ', 'ይባላል']",ይሄንን የናገረው እኮ ኣማራ ኣይደለም ታምራት ነገራ ቶላ ይባላል
'@user @user @user @user @user @user ትንሽ ልጨምር አንገታችሁ ሰንሰለት ውስጥ ገብቶ እንደ ውሻ የምትጎተቱበት ጊዜ ቅርብ ይሁን!!',negative,1,afrisenti,"['ትንሽ', 'ልጨምር', 'አንገታችሁ', 'ሰንሰለት', 'ገብቶ', 'ውሻ', 'የምትጎተቱበት', 'ጊዜ', 'ቅርብ', 'ይሁን']",ትንሽ ልጨምር አንገታችሁ ሰንሰለት ገብቶ ውሻ የምትጎተቱበት ጊዜ ቅርብ ይሁን
ፕሮጀክቶችን በጥራትና በአጭር ጊዜ የማጠናቀቅ ልምድ እየዳበረ መምጣቱ ለሌሎችም አርአያ የሚሆን ተግባር ነው,positive,0,policy,"['ፕሮጀክቶችን', 'በጥራትና', 'በአጭር', 'ጊዜ', 'የማጠናቀቅ', 'ልምድ', 'እየዳበረ', 'መምጣቱ', 'ለሌሎችም', 'አርአያ', 'የሚሆን', 'ተግባር']",ፕሮጀክቶችን በጥራትና በአጭር ጊዜ የማጠናቀቅ ልምድ እየዳበረ መምጣቱ ለሌሎችም አርአያ የሚሆን ተግባር
ወግ/ባሕል/ቐንቓ ተወልደው/ኣድገው ኦሮሞ ከሆኑት ይልቅ በከፊሉ/ሙሉ ለሙሉ ከኦሮሞ ማህረሰብ ውጪ ተወልደው/ኣድገውና ኖረው/አየኖሩ ዛሬ ከጊዜ በኃላ የኦሮሞታጋዮች ሳይሆኑ ኣጋዳላዮች የሆኑ…,negative,1,afrisenti,"['ወግ', 'ባህል', 'ቐንቓ', 'ተወልደው', 'ኣድገው', 'ኦሮሞ', 'ከሆኑት', 'ይልቅ', 'በከፊሉ', 'ሙሉ', 'ለሙሉ', 'ከኦሮሞ', 'ማህረሰብ', 'ውጪ', 'ተወልደው', 'ኣድገውና', 'ኖረው', 'አየኖሩ', 'ከጊዜ', 'በሃላ', 'የኦሮሞታጋዮች', 'ሳይሆኑ', 'ኣጋዳላዮች', 'የሆኑ']",ወግ ባህል ቐንቓ ተወልደው ኣድገው ኦሮሞ ከሆኑት ይልቅ በከፊሉ ሙሉ ለሙሉ ከኦሮሞ ማህረሰብ ውጪ ተወልደው ኣድገውና ኖረው አየኖሩ ከጊዜ በሃላ የኦሮሞታጋዮች ሳይሆኑ ኣጋዳላዮች የሆኑ
ድንጋይ ድንጋይን ወደ ላይ ወረወረ ተመልሶም አናቱ ላይ አረፈ,negative,1,policy,"['ድንጋይ', 'ድንጋይን', 'ወረወረ', 'ተመልሶም', 'አናቱ', 'አረፈ']",ድንጋይ ድንጋይን ወረወረ ተመልሶም አናቱ አረፈ
Naty...ወያኔ ሰፍቶ የሰጠህን ጠባብ የአማራ የከረፋ ዘረኝነትን እና ብሄርትኝነትን ስታኝክ ዘመን አልፎ ዘመን ተተካ :: አንተ አሁን ከጀዋር የከ…,negative,1,afrisenti,"['Naty', 'ወያኔ', 'ሰፍቶ', 'የሰጠህን', 'ጠባብ', 'የአማራ', 'የከረፋ', 'ዘረኝነትን', 'ብሄርትኝነትን', 'ስታኝክ', 'ዘመን', 'አልፎ', 'ዘመን', 'ተተካ', 'አንተ', 'ከጀዋር', 'የከ']",Naty ወያኔ ሰፍቶ የሰጠህን ጠባብ የአማራ የከረፋ ዘረኝነትን ብሄርትኝነትን ስታኝክ ዘመን አልፎ ዘመን ተተካ አንተ ከጀዋር የከ
ለትግራይ መንግስት እና ገዢ ድርጅት በኦሮሞ፣ አማራ እና ደቡብ ዩኒቨርስቲዎች እየተፈጸመ ያለው ግድያ፣ ጭፍጨፋ እና እገታ ለተጋሩ ተማሪዎቹ ምን ተፅእኖ እያሳደረ ነው? እዚህ ዩኒቨርስ…,negative,1,afrisenti,"['ለትግራይ', 'መንግስት', 'ገዢ', 'ድርጅት', 'በኦሮሞ፣', 'አማራ', 'ደቡብ', 'ዩኒቨርስቲዎች', 'እየተፈጸመ', 'ያለው', 'ግድያ፣', 'ጭፍጨፋ', 'እገታ', 'ለተጋሩ', 'ተማሪዎቹ', 'ምን', 'ተጽእኖ', 'እያሳደረ', 'ዩኒቨርስ']",ለትግራይ መንግስት ገዢ ድርጅት በኦሮሞ፣ አማራ ደቡብ ዩኒቨርስቲዎች እየተፈጸመ ያለው ግድያ፣ ጭፍጨፋ እገታ ለተጋሩ ተማሪዎቹ ምን ተጽእኖ እያሳደረ ዩኒቨርስ
ይህ የተሳሳተ አመለካከት ነው፡፡,negative,1,afrisenti,"['የተሳሳተ', 'አመለካከት', 'ነው፡፡']",የተሳሳተ አመለካከት ነው፡፡
ይህ ሰው ጁዋር ለኢትዮጵያ ሕልውና አደጋ ነው እና ለምርጫ ከመግባቱ ከእዚህ ቀደም ይጠቀምበት የነበረው ኢሜል እና ይዘቱ ለህዝብ ይፋ መሆን አለበት ። እውነተኛ ጁዋር የሚገኘው እዛ ውስጥ ነው,neutral,2,afrisenti,"['ጁዋር', 'ለኢትዮጵያ', 'ህልውና', 'አደጋ', 'ለምርጫ', 'ከመግባቱ', 'ከእዚህ', 'ቀደም', 'ይጠቀምበት', 'የነበረው', 'ኢሜል', 'ይዘቱ', 'ለህዝብ', 'ይፋ', 'መሆን', 'አለበት', '።', 'እውነተኛ', 'ጁዋር', 'የሚገኘው', 'እዛ']",ጁዋር ለኢትዮጵያ ህልውና አደጋ ለምርጫ ከመግባቱ ከእዚህ ቀደም ይጠቀምበት የነበረው ኢሜል ይዘቱ ለህዝብ ይፋ መሆን አለበት ። እውነተኛ ጁዋር የሚገኘው እዛ
'@user @user ቢያፈስም እንኳን ይጠገናል። የእናንተ የህሊና ሽንቁር ግን በምን ይጠገናል?',negative,1,afrisenti,"['ቢያፈስም', 'ይጠገናል።', 'የእናንተ', 'የህሊና', 'ሽንቁር', 'በምን', 'ይጠገናል']",ቢያፈስም ይጠገናል። የእናንተ የህሊና ሽንቁር በምን ይጠገናል
ስለመኪና አደጋ አሳሳቢ ጉዳዮችን ለህዝብመንግሥትም ማሳሰቢያ መለገስጥሩነው፤ ሆኖም ግን በክልልዎ ያለውን ከመኪናአደጋበላይ የሰውናየንብረት ቃጠሎንለመከላከል…,neutral,2,afrisenti,"['ስለመኪና', 'አደጋ', 'አሳሳቢ', 'ጉዳዮችን', 'ለህዝብመንግሥትም', 'ማሳሰቢያ', 'መለገስጥሩነው፤', 'ሆኖም', 'በክልልዎ', 'ያለውን', 'ከመኪናአደጋበላይ', 'የሰውናየንብረት', 'ቃጠሎንለመከላከል']",ስለመኪና አደጋ አሳሳቢ ጉዳዮችን ለህዝብመንግሥትም ማሳሰቢያ መለገስጥሩነው፤ ሆኖም በክልልዎ ያለውን ከመኪናአደጋበላይ የሰውናየንብረት ቃጠሎንለመከላከል
